candidate_id,video_id,source_video,frame_id,timestamp_sec,scene,image_path,image_sha256,dhash,duplicate_group_id,duplicate_group_size,sampling_method,predicted_classes,coverage_tags,tag_source,stage19_overlap,selection_status,selection_reason,annotation_status,priority_score,blur_variance
urban_frame_000839,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,839,13.997317,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000839.jpg,587cafd4ab57034018b1df82c86506c68dce3db72f3b4004725af8600d164fa8,93fd3de77c40162d,V2_FRAME_DUP_00572,1,MODEL_ASSISTED_POSITIVE,bus,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,164.237
urban_frame_000845,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,845,14.097417,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000845.jpg,62908377429ff90de4c3811a72d17b009efc7dccd784167606f6fb4a1aaed389,d3f5fd677c4007ed,V2_FRAME_DUP_00573,1,DIFFICULT_HEURISTIC,bus;car;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,4.95,141.36
urban_frame_000855,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,855,14.26425,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000855.jpg,b19e435b5476207ed103ed51da663ba19d19525e1da884e9913db3ada2d95034,53393e175ee0e77c,V2_FRAME_DUP_00574,1,SYSTEMATIC_TEMPORAL,bus;car,INTERSECTION;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,2.8,135.815
urban_frame_000864,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,864,14.4144,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000864.jpg,b810deccd41ada089d5fffefbd4cfd0b23df4c73d8556f512087a538d34e1afa,b3998f075638cda7,V2_FRAME_DUP_00575,1,DIFFICULT_HEURISTIC,bus;car;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,4.95,142.333
urban_frame_000870,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,870,14.5145,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_000870.jpg,0a3bf5488a5ce3d0dbc89a503ba7097022fc18af631386f87a076c260ae13e0b,b3d98707565cc78b,V2_FRAME_DUP_00576,1,DIFFICULT_HEURISTIC,bus;car,INTERSECTION;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,1.8,144.59
urban_frame_000878,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,878,14.647967,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000878.jpg,0c3e246d7b4aaedfa174fc7d90a3f740c8434bdad9582091d48d6bdc6897bb43,b3c9c7035b8eb136,V2_FRAME_DUP_00577,1,DIFFICULT_HEURISTIC,bus;car;person;truck,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,5.4,163.056
urban_frame_000884,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,884,14.748067,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_000884.jpg,34213c62ec39dc251dc810ea3288cbec50109165ca55464bdc22818f6c56aef1,b3d5e72357cfc858,V2_FRAME_DUP_00578,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,2.6,179.541
urban_frame_000893,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,893,14.898217,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000893.jpg,2fff1a58b0f28b13452f0b54b304a6cc50824d38179d03c96d6e27f02fc97d70,b3d5e721dbe3e664,V2_FRAME_DUP_00579,1,DIFFICULT_HEURISTIC,bus;car;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,8.1,201.049
urban_frame_000900,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,900,15.015,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000900.jpg,dfdec6f1b43f907c6ea7e3ca953ac3cb7e56d06c1617ac59efc2d45c1861a5dd,b3d5e331fb31f373,V2_FRAME_DUP_00580,1,SYSTEMATIC_TEMPORAL,bus;car;person;truck,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,9.25,221.878
urban_frame_000906,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,906,15.1151,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000906.jpg,cb51b7d42c29edf4b3dc253f8d3865e7714fd83ff79543d98a69f4631dc9593c,b3d5e3303d3d7171,V2_FRAME_DUP_00581,1,DIFFICULT_HEURISTIC,bus;car;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,8.1,231.857
urban_frame_000913,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,913,15.231883,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000913.jpg,c2b62651ab9bf152ef13e389d7d89ed203fe02df1ab5ce37965beff347062b4c,b3d5eb381d18b079,V2_FRAME_DUP_00582,1,DIFFICULT_HEURISTIC,bus;car;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,8.1,241.949
urban_frame_000923,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,923,15.398717,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000923.jpg,693b1afbad3f8e3910af98ccf15ea89d1c2207902a6dc098fc32eb12885f06dd,b3d5e9385f9c9678,V2_FRAME_DUP_00583,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,24.7,264.889
urban_frame_000929,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,929,15.498817,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000929.jpg,386e7141706e350a16ad10312bb05252a606d2d6cd765f3f25bdb55123c9fee6,b3d5e9384ecd36f8,V2_FRAME_DUP_00584,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person;truck,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,21.7,277.22
urban_frame_000936,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,936,15.6156,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000936.jpg,fdd20ac5607cf7f094fe25d1cdafa9b1fbeda9a5e88052e8dd49f1c39894a86a,b3d5e93c0f4db638,V2_FRAME_DUP_00585,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,18.4,287.774
urban_frame_000942,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,942,15.7157,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000942.jpg,ad3e4f399d906177962bdb31d51b5968b79204ae0d1e3c3857a5e8b1f02a7fb0,b3d5e93847879e59,V2_FRAME_DUP_00586,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,18.4,299.344
urban_frame_000949,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,949,15.832483,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000949.jpg,5b0e727aa4a555bf6fdee89d34b5257e7e3bd24856f1a14fabe3251ea3013fcb,b3d5e93853c68e4d,V2_FRAME_DUP_00587,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,18.4,312.458
urban_frame_000959,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,959,15.999317,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000959.jpg,18b299954843ec562d8207b9ca3c81fb20506c596aa131fd3632c8696776ae03,b3d5e93853d28675,V2_FRAME_DUP_00588,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,18.4,324.455
urban_frame_000965,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,965,16.099417,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000965.jpg,9add18989c4a12c2022039e93f9ee7e7e571b106f5f1f3698231019dcebae010,b3d5e9385bd09677,V2_FRAME_DUP_00589,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,10.1,328.25
urban_frame_000971,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,971,16.199517,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000971.jpg,9a9a0b07ee3f1c91b667a734339d643115fb1a406764ea3d02250911750be8cc,b3d5e93859d09379,V2_FRAME_DUP_00590,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,15.25,332.615
urban_frame_000978,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,978,16.3163,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000978.jpg,2addc24501c4916fe9bd4f92b7c41d036c71d26a379ee188b4569e75c717b697,b3d5e93859d29379,V2_FRAME_DUP_00591,1,DIFFICULT_HEURISTIC,bus;motorcycle;person,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,18.25,336.975
urban_frame_000984,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,984,16.4164,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000984.jpg,1f4fd17fd9648c11d8b7de25fbe1c90fb76312a9c87042d0e981bf13e263059b,b3d5e93959d19179,V2_FRAME_DUP_00592,2,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,13.25,330.026
urban_frame_000990,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,990,16.5165,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_000990.jpg,2c9f5dbaeefab866693a9e024feab13f1837363e5ac8d2bcf945bfd7e5ac0daf,b3d5e93959d19579,V2_FRAME_DUP_00592,2,SYSTEMATIC_TEMPORAL,bus;car;motorcycle;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED;SYSTEMATIC,False,REJECTED_NEAR_DUPLICATE,DUPLICATE_REDUCED:V2_FRAME_DUP_00592,NOT_ANNOTATED,11.25,337.096
urban_frame_000997,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,997,16.633283,Urban,data/interim/v2_targeted_annotation/images/urban_frame_000997.jpg,94fa6d5d2b06031aab66d9b72abde199c7abb0e7b64bd56d60c6bd5def805bd1,b3d5e93b59d19579,V2_FRAME_DUP_00593,1,DIFFICULT_HEURISTIC,bus;car;motorcycle;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,10.25,340.244
urban_frame_001003,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1003,16.733383,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001003.jpg,66bdc1bae44ac42f419e9f1a6d19688aa5795fa51761e963843e4180265f31d0,b3d5e93b59d0d679,V2_FRAME_DUP_00594,1,DIFFICULT_HEURISTIC,car;motorcycle;person;truck,INTERSECTION;MULTIPLE_PERSON;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,15.55,340.308
urban_frame_001009,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1009,16.833483,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001009.jpg,8ee86b307d80f7af2dac391a72910c555826de73b3557b3f3a017f42d19e59e1,b3d5e93b5890f679,V2_FRAME_DUP_00595,1,DIFFICULT_HEURISTIC,car;motorcycle;person,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_MOTORCYCLE;PERSON_PRESENT,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,10.25,336.551
urban_frame_001016,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1016,16.950267,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_001016.jpg,c2d2f782a90cba33ebd4d43858963b8979f34494f9c13b38d3f8f07639814f3f,b3d5e93b5a90f679,V2_FRAME_DUP_00596,2,HARD_NEGATIVE_CONTEXT,car;motorcycle;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,2.75,330.769
urban_frame_001022,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1022,17.050367,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_001022.jpg,fd75566992759b1d5b54692705969ce9a73d6e35a3aaf994ea209bdd38762c3b,b3d5e93b5a90b679,V2_FRAME_DUP_00596,2,HARD_NEGATIVE_CONTEXT,car,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,REJECTED_NEAR_DUPLICATE,DUPLICATE_REDUCED:V2_FRAME_DUP_00596,NOT_ANNOTATED,2.45,325.267
urban_frame_001028,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1028,17.150467,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001028.jpg,a1453255410c132aef14a537c58b27c9a57baf00d6a6885ccffb366aaa0b5355,b3d5e93b1ac8b679,V2_FRAME_DUP_00597,1,DIFFICULT_HEURISTIC,car;person;truck,INTERSECTION;OCCLUSION;PERSON_CAR;PERSON_PRESENT;SMALL_PERSON,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,8.4,322.111
urban_frame_001035,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1035,17.26725,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001035.jpg,9c989203a0f0a1ea114bdd6c3cfd66dacd9d5d7dda3e31d5fc694eb648d347ff,b3d5e93b5a88b679,V2_FRAME_DUP_00598,1,SYSTEMATIC_TEMPORAL,car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.9,326.047
urban_frame_001043,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1043,17.400717,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001043.jpg,6e6013d24add1a9392b3a905aa4aab83f49bc32f844253cff28f0d11166ae534,b3d5e93b4acc96f9,V2_FRAME_DUP_00599,1,MODEL_ASSISTED_POSITIVE,car,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.3,331.348
urban_frame_001049,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1049,17.500817,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001049.jpg,561115fd806a126b0a89eaed4d3b492d66a181bde0ff2d54f46b2f278cefa841,f3d5e97b5a44d679,V2_FRAME_DUP_00600,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.05,314.275
urban_frame_001055,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1055,17.600917,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001055.jpg,5766166ada9213da4943a96d2eb4c1d66fc963239c94971a0c4d73c815b46933,f3f5691b9a66f679,V2_FRAME_DUP_00601,1,HARD_NEGATIVE_CONTEXT,bus;car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.35,276.788
urban_frame_001066,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1066,17.784433,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_001066.jpg,f091b78f4a0d47df1a1b6c8117a20d3d9eedd81e2c447189775102bd44ea571a,cfdd59e372765e79,V2_FRAME_DUP_00602,1,HARD_NEGATIVE_CONTEXT,car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,2.9,246.965
urban_frame_001072,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1072,17.884533,Urban,data/interim/v2_targeted_annotation/mined/urban_frame_001072.jpg,9fc32e89492ae49d76e90a535a9e4a231a837c45ed2d321c27a99173bca89823,b3ad8d13322a0e0d,V2_FRAME_DUP_00603,1,HARD_NEGATIVE_CONTEXT,car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC,False,NOT_SELECTED_BALANCE,FINAL_SCENE_METHOD_BALANCE,NOT_ANNOTATED,2.75,246.398
urban_frame_001080,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1080,18.018,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001080.jpg,af17bf8f127c9123ab3da316e54e035fd9c612cf0e79217ca30a1c7c98c3d8f9,abd3e72b9cc7e6cd,V2_FRAME_DUP_00604,1,SYSTEMATIC_TEMPORAL,car;truck,HARD_NEGATIVE;INTERSECTION;OCCLUSION,HEURISTIC;SYSTEMATIC,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,3.45,235.903
urban_frame_001090,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1090,18.184833,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001090.jpg,efc78038693c670168e5490ef379642cc64eb334ae958d5d5bd25b6e5ea15130,b7d5f3354cf3326f,V2_FRAME_DUP_00605,1,MODEL_ASSISTED_POSITIVE,car;truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.3,218.428
urban_frame_001100,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1100,18.351667,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001100.jpg,1600caca8a3bea3abb330ec9e4fb6c44bcc4974cc1a0fb0c99210c5b1b48d10d,b3dbf93b16f92b57,V2_FRAME_DUP_00606,1,MODEL_ASSISTED_POSITIVE,car;truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.3,213.896
urban_frame_001106,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1106,18.451767,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001106.jpg,d17ed3fd1085efeb87a82e24915aafd5daaf8741d216d9ce96b952adc11e0ca6,b3dde93913fd556f,V2_FRAME_DUP_00607,1,MODEL_ASSISTED_POSITIVE,truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,230.932
urban_frame_001112,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1112,18.551867,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001112.jpg,18e3deeb376a3814b43f354e223dbb1f2b8854cca125f14d686cf61a811ea3a9,b3d5ed3d1b7c7377,V2_FRAME_DUP_00608,1,MODEL_ASSISTED_POSITIVE,truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,218.399
urban_frame_001118,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1118,18.651967,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001118.jpg,d7e588025de7d8e3ccf15c27dcb64eea7045c281d0a87b75341ca454b19db868,b3d4ed3c19de196f,V2_FRAME_DUP_00609,1,MODEL_ASSISTED_POSITIVE,truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,229.714
urban_frame_001126,pexels_37258214_urban_traffic_cars_motorcycles,data/raw/videos/pexels_37258214_urban_traffic_cars_motorcycles.mp4,1126,18.785433,Urban,data/interim/v2_targeted_annotation/images/urban_frame_001126.jpg,a7de63f0dab5c125530908b4262c64913584615da51fb3ef715ab863fe3d6540,b3d6ea3a1d6e4747,V2_FRAME_DUP_00610,1,MODEL_ASSISTED_POSITIVE,truck,INTERSECTION,HEURISTIC;MODEL_ASSISTED,False,SELECTED_FOR_ANNOTATION,COVERAGE_BALANCED_DUPLICATE_REPRESENTATIVE,NOT_ANNOTATED,0.15,234.044
